,user_id,giorno_min,giorno_max,durata_vita,conteggio_giorni_totale,device_type,browser_type,os_type,site_giallozafferano,site_repubblica,site_subito,site_ansa,site_kijiji,site_corriere,site_ebay,site_pianetadonna,site_aranzulla,site_greenme,site_gazzetta,site_sole24ore,site_pourfemme,site_alfemminile,site_corrieresport,site_cookaround,site_autoscout,site_staseratv,prima_citta_stato_cod,prima_citta_cod
1912,1913,2019-12-06,2019-12-06,1,1,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
1913,1914,2019-12-06,2019-06-16,5,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CT
1914,1915,2019-10-05,2019-05-25,16,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MB
1916,1917,2019-05-23,2019-06-14,23,5,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,ITA,NA
1917,1918,2019-03-20,2019-05-31,73,5,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
1919,1920,2019-05-24,2019-05-24,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PE
1920,1921,2019-05-31,2019-05-31,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
1921,1922,2019-10-06,2019-10-06,1,1,1,227,131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RA
1923,1924,2019-02-05,2019-05-30,29,5,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LI
1924,1925,2019-05-13,2019-05-30,18,5,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
1925,1926,2019-05-31,2019-05-31,1,1,2,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TP
1926,1927,2019-05-17,2019-05-25,9,2,5,254,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PN
1927,1928,2019-05-26,2019-05-26,1,1,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
1929,1930,2019-05-19,2019-05-19,1,1,2,11,144,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
1932,1933,2019-05-21,2019-05-21,1,1,2,156,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
1934,1935,2019-05-22,2019-06-16,26,12,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
1936,1937,2019-04-20,2019-04-06,46,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CT
1937,1938,2018-03-11,2019-05-27,206,73,5,86,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,ITA,RM
1938,1939,2019-05-22,2019-04-06,14,4,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NO
1939,1940,2019-05-19,2019-06-13,26,8,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
1940,1941,2018-11-29,2019-06-15,199,77,1,254,131,0,2,5,2,0,0,0,1,0,0,1,0,0,0,1,0,0,9,ITA,LT
1941,1942,2019-05-25,2019-05-25,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
1943,1944,2019-06-06,2019-06-16,11,11,2,86,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,ITA,TN
1944,1945,2019-06-16,2019-06-16,1,1,5,227,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BR
1948,1949,2019-06-13,2019-06-13,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GE
1949,1950,2019-05-31,2019-05-31,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CS
1951,1952,2019-05-20,2019-05-20,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
1952,1953,2019-05-27,2019-05-27,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RC
1953,1954,2019-05-26,2019-01-06,7,4,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
1954,1955,2019-05-27,2019-05-27,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
1955,1956,2019-01-22,2019-11-06,141,22,2,251,144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ITA,BG
1956,1957,2019-12-06,2019-12-06,1,1,5,254,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
1958,1959,2018-11-29,2019-06-16,200,59,1,173,133,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,16,ITA,RM
1959,1960,2019-02-06,2019-02-06,1,1,1,227,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
1961,1962,2019-06-04,2019-06-13,69,38,5,128,132,0,1,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,2,ITA,VE
1963,1964,2019-03-06,2019-03-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
1964,1965,2019-05-19,2019-05-31,13,4,1,228,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
1965,1966,2019-06-06,2019-06-06,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CH
1971,1972,2019-07-06,2019-07-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MO
1972,1973,2019-05-30,2019-08-06,10,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
1975,1976,2019-03-19,2019-05-22,65,11,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
1976,1977,2019-04-22,2019-07-06,47,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
1977,1978,2019-01-31,2019-05-30,120,16,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,AN
1978,1979,2017-06-29,2019-05-16,687,166,1,228,131,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,ITA,MB
1979,1980,2019-06-14,2019-06-14,1,1,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PV
1980,1981,2019-11-06,2019-12-06,2,2,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
1982,1983,2019-09-03,2019-05-18,71,14,1,173,133,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,ITA,BA
1983,1984,2019-05-13,2019-05-16,4,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TV
1985,1986,2019-05-30,2019-12-06,14,9,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
1986,1987,2019-05-16,2019-12-06,28,2,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
1987,1988,2019-05-17,2019-05-17,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
1989,1990,2019-10-06,2019-10-06,1,1,2,86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CO
1991,1992,2019-05-25,2019-05-25,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,AR
1992,1993,2019-03-30,2019-06-16,79,31,1,128,131,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
1993,1994,2019-05-15,2019-12-06,29,6,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CS
1994,1995,2018-06-20,2019-06-15,361,271,1,173,133,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,16,ITA,PA
1999,2000,2019-05-20,2019-06-06,18,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RA
2000,2001,2019-05-18,2019-05-18,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CZ
2001,2002,2019-05-24,2019-05-24,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SS
2002,2003,2019-02-27,2019-05-22,85,15,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
2003,2004,2019-05-31,2019-08-06,9,2,1,240,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,ME
2004,2005,2019-06-01,2019-05-30,145,46,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
2008,2009,2019-05-22,2019-05-22,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
2012,2013,2019-12-06,2019-12-06,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PV
2013,2014,2019-05-18,2019-05-18,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BZ
2015,2016,2019-05-05,2019-05-16,12,4,2,255,20,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RI
2019,2020,2019-05-22,2019-12-06,22,3,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
2020,2021,2019-05-25,2019-05-25,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PV
2021,2022,2019-05-16,2019-05-17,2,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
2022,2023,2018-09-16,2019-06-15,273,88,1,173,133,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,ITA,BG
2025,2026,2019-06-14,2019-06-14,1,1,2,156,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
2026,2027,2019-05-20,2019-05-20,1,1,2,86,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CS
2027,2028,2019-02-24,2019-06-15,112,64,1,128,131,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,ITA,MI
2030,2031,2018-07-07,2019-11-06,340,87,5,228,132,0,1,0,6,0,1,0,0,1,1,1,1,0,0,0,0,0,22,ITA,PC
2031,2032,2019-08-04,2019-06-13,67,17,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CA
2032,2033,2019-05-20,2019-04-06,16,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
2034,2035,2019-05-28,2019-05-29,2,2,2,86,143,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
2035,2036,2018-11-22,2019-07-06,198,44,1,173,133,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
2036,2037,2019-05-20,2019-05-20,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
2037,2038,2019-06-16,2019-06-16,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LE
2038,2039,2019-05-19,2019-05-25,7,3,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,AT
2039,2040,2019-03-28,2019-04-06,69,8,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
2040,2041,2019-05-26,2019-05-26,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
2042,2043,2019-03-28,2019-05-20,54,22,2,156,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,AN
2043,2044,2019-06-13,2019-06-16,4,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TN
2044,2045,2018-12-19,2019-05-26,159,19,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RG
2045,2046,2019-05-29,2019-05-29,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
2046,2047,2019-05-27,2019-05-27,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
2047,2048,2019-05-15,2019-06-16,33,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
2050,2051,2019-08-05,2019-09-06,33,17,1,228,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GE
2051,2052,2019-07-05,2019-05-06,30,5,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
2054,2055,2019-05-28,2019-06-14,18,5,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
2058,2059,2019-09-06,2019-06-16,8,4,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TV
2059,2060,2019-05-06,2019-05-06,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
2060,2061,2019-06-04,2019-05-31,56,8,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
2061,2062,2019-02-06,2019-02-06,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GO
2062,2063,2019-05-22,2019-05-22,1,1,5,254,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
2063,2064,2018-08-22,2019-11-06,294,26,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
2066,2067,2019-05-16,2019-05-16,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
2067,2068,2018-10-19,2019-06-16,241,57,1,173,133,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
2069,2070,2019-04-16,2019-07-06,53,7,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ITA,BT
2071,2072,2019-12-05,2019-05-31,20,6,2,253,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PT
2072,2073,2019-01-16,2019-12-06,148,15,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
2073,2074,2019-05-26,2019-05-26,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BZ
2075,2076,2018-03-09,2019-06-16,287,107,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,23,ITA,PD
2079,2080,2019-05-21,2019-05-21,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
2080,2081,2019-06-06,2019-06-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LE
2081,2082,2019-05-28,2019-05-28,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MB
2082,2083,2019-04-04,2019-02-06,60,19,1,33,133,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
2084,2085,2019-03-24,2019-05-21,59,26,5,227,132,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
2085,2086,2019-01-22,2019-12-06,142,31,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PG
2087,2088,2019-11-06,2019-06-13,3,2,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
2089,2090,2019-06-15,2019-06-15,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GO
2090,2091,2019-09-03,2019-06-14,98,21,2,251,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,ITA,MI
2092,2093,2019-06-06,2019-06-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
2093,2094,2019-04-04,2019-10-06,68,15,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MC
2094,2095,2019-04-03,2019-06-15,104,13,1,173,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ITA,NA
2095,2096,2019-05-23,2019-05-23,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
2096,2097,2019-06-16,2019-06-16,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
2097,2098,2018-11-25,2019-12-06,200,89,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
2098,2099,2019-06-06,2019-07-06,2,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
2099,2100,2019-06-16,2019-06-16,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FR
2100,2101,2019-08-02,2019-02-06,115,15,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CA
2102,2103,2019-05-17,2019-05-22,6,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
2104,2105,2019-06-06,2019-08-06,3,2,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TA
2105,2106,2019-05-15,2019-05-22,8,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
2109,2110,2019-05-18,2019-05-19,2,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,ITA,MI
2110,2111,2019-05-30,2019-06-14,16,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
2111,2112,2019-01-01,2019-12-06,163,28,1,173,133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
2112,2113,2019-03-06,2019-03-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
2113,2114,2019-08-06,2019-08-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
2115,2116,2019-05-19,2019-05-19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
2116,2117,2019-06-14,2019-06-14,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TV
2117,2118,2019-11-06,2019-06-13,3,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LT
2118,2119,2017-05-06,2019-05-31,726,173,2,86,144,0,1,19,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,ITA,AP
2119,2120,2019-07-05,2019-05-20,14,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
2120,2121,2019-04-30,2019-05-20,21,2,1,254,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RN
2121,2122,2019-07-05,2019-07-06,32,8,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PA
2122,2123,2019-05-06,2019-05-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LC
2123,2124,2019-05-19,2019-09-06,22,3,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
2124,2125,2019-11-05,2019-05-26,16,5,2,253,20,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
2128,2129,2019-04-06,2019-04-06,1,1,2,86,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
2130,2131,2019-10-06,2019-10-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
2132,2133,2019-05-30,2019-05-30,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TS
2133,2134,2019-05-22,2019-05-25,4,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MB
2134,2135,2019-11-05,2019-05-19,9,7,5,86,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
2135,2136,2019-06-16,2019-06-16,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
2136,2137,2019-06-16,2019-06-16,1,1,1,33,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
2137,2138,2019-05-17,2019-06-16,31,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
2139,2140,2019-05-23,2019-05-23,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
2140,2141,2019-05-19,2019-05-19,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CO
2141,2142,2019-05-29,2019-05-30,2,2,2,33,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
2142,2143,2019-05-25,2019-05-25,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
2143,2144,2019-05-21,2019-05-28,8,2,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MO
2144,2145,2019-11-04,2019-05-19,39,8,2,156,144,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,ITA,PD
2145,2146,2019-04-18,2019-05-19,32,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
2146,2147,2019-05-19,2019-05-19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
2147,2148,2019-05-18,2019-05-26,9,5,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
2148,2149,2019-05-29,2019-05-29,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
2149,2150,2019-05-29,2019-09-06,12,6,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
2150,2151,2019-05-16,2019-05-16,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
2153,2154,2018-12-10,2019-06-16,248,69,1,128,131,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,ITA,PU
2156,2157,2019-05-23,2019-05-23,1,1,2,246,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RE
2157,2158,2019-06-05,2019-05-16,11,2,2,156,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MO
2158,2159,2019-02-16,2019-12-06,117,40,2,255,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RE
2159,2160,2019-05-25,2019-05-25,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FC
2160,2161,2019-02-06,2019-06-16,15,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RE
2161,2162,2019-10-06,2019-11-06,2,2,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PU
2163,2164,2019-04-04,2019-03-06,61,12,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CR
2166,2167,2019-05-05,2019-05-18,14,10,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
2168,2169,2019-05-24,2019-05-24,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
2169,2170,2019-05-23,2019-05-30,8,4,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TR
2170,2171,2019-05-20,2019-03-06,15,4,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CR
2173,2174,2019-05-20,2019-05-21,2,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BL
2174,2175,2019-05-06,2019-06-06,2,2,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,IS
2175,2176,2019-05-16,2019-05-16,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,IM
2176,2177,2019-10-06,2019-11-06,2,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
2177,2178,2019-06-14,2019-06-14,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
2179,2180,2019-03-15,2019-10-06,88,17,1,173,133,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ITA,RM
2180,2181,2019-05-17,2019-05-18,2,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MB
2181,2182,2019-05-20,2019-05-20,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PA
2183,2184,2019-05-03,2019-05-19,76,29,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
2184,2185,2019-06-14,2019-06-15,2,2,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
2187,2188,2019-04-20,2019-05-06,47,5,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,AL
2188,2189,2018-12-09,2019-06-16,278,168,1,173,133,0,0,0,1,0,1,0,0,0,0,0,1,0,0,51,0,0,0,ITA,RM
2189,2190,2019-05-19,2019-05-22,4,3,2,156,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
2192,2193,2019-03-22,2019-06-16,87,78,2,251,144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,ITA,TO
2193,2194,2019-05-18,2019-05-18,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MC
2194,2195,2019-05-29,2019-05-29,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RE
